control_point_id,effect_date,actual_start_head
9,2030-08-05T00:00,-6.875028633311899
9,2030-08-12T00:00,-6.904964742979018
9,2030-08-19T00:00,-6.934350397963726
9,2030-08-26T00:00,-6.961039439828824
9,2030-09-02T00:00,-6.98741746691212
9,2030-09-09T00:00,-6.989461644499556
9,2030-09-16T00:00,-6.915717485341361
9,2030-09-23T00:00,-6.833290091387653
9,2030-09-30T00:00,-6.693942269448712
9,2030-10-07T00:00,-6.63443633633824
9,2030-10-14T00:00,-6.586834880458127
9,2030-10-21T00:00,-6.5856600737910185
9,2030-10-28T00:00,-6.556627737577401
9,2030-11-04T00:00,-6.532619475713545
9,2030-11-11T00:00,-6.602567708683068
9,2030-11-18T00:00,-6.546767053820531
9,2030-11-25T00:00,-6.5269473409456396
9,2030-12-02T00:00,-6.516203918791689
9,2030-12-09T00:00,-6.508112234658711
9,2030-12-16T00:00,-6.499917097565344
9,2030-12-23T00:00,-6.492967016214266
9,2030-12-30T00:00,-6.503542593587895
9,2031-01-06T00:00,-6.515467214963223
9,2031-01-13T00:00,-6.5759543468511765
9,2031-01-20T00:00,-6.584756374046492
9,2031-01-27T00:00,-6.588603565160497
9,2031-02-03T00:00,-6.546406794406153
9,2031-02-10T00:00,-6.505935313623695
9,2031-02-17T00:00,-6.462384991440786
9,2031-02-24T00:00,-6.420554010109186
9,2031-03-03T00:00,-6.380431930552845
9,2031-03-10T00:00,-6.356063158894358
9,2031-03-17T00:00,-6.377167532917156
9,2031-03-24T00:00,-6.389702572333022
9,2031-03-31T00:00,-6.390334444425207
9,2031-04-07T00:00,-6.398498987803691
9,2031-04-14T00:00,-6.406379199613411
9,2031-04-21T00:00,-6.434133164785408
9,2031-04-28T00:00,-6.465723293492374
9,2031-05-05T00:00,-6.482742107177614
9,2031-05-12T00:00,-6.490288015833357
9,2031-05-19T00:00,-6.499476148021927
9,2031-05-26T00:00,-6.480507316820649
9,2031-06-02T00:00,-6.506978872914942
9,2031-06-09T00:00,-6.554363859846035
9,2031-06-16T00:00,-6.541667199558901
9,2031-06-23T00:00,-6.538779070397595
9,2031-06-30T00:00,-6.548642234336285
10,2030-02-04T00:00,-4.707309985947113
10,2030-02-11T00:00,-5.16527533087351
10,2030-02-18T00:00,-5.512707281428967
10,2030-02-25T00:00,-5.5948053024033015
10,2030-03-04T00:00,-5.994043773702174
10,2030-03-11T00:00,-5.966642265190558
10,2030-03-18T00:00,-5.973802025794498
10,2030-03-25T00:00,-6.009401209487123
10,2030-04-01T00:00,-5.932264196885058
10,2030-04-08T00:00,-5.991706529936323
10,2030-04-15T00:00,-6.030799425261307
10,2030-04-22T00:00,-6.128329009080062
10,2030-04-29T00:00,-6.122217494947108
10,2030-05-06T00:00,-6.2692647030187345
10,2030-05-13T00:00,-6.355462037884308
10,2030-05-20T00:00,-6.360357198798283
10,2030-05-27T00:00,-6.380102031060915
10,2030-06-03T00:00,-6.409361789089303
10,2030-06-10T00:00,-6.43577279503404
10,2030-06-17T00:00,-6.461297441616466
10,2030-06-24T00:00,-6.4849754223631635
10,2030-07-01T00:00,-6.489373309613029
10,2030-07-08T00:00,-6.5088648386700925
10,2030-07-15T00:00,-6.527155795488056
10,2030-07-22T00:00,-6.545510782405245
10,2030-07-29T00:00,-6.55739050446482
10,2030-08-05T00:00,-6.6094658497679575
10,2030-08-12T00:00,-6.640164623119631
10,2030-08-19T00:00,-6.666082250048362
10,2030-08-26T00:00,-6.6891798401081815
10,2030-09-02T00:00,-6.710307270686599
10,2030-09-09T00:00,-6.711242351165538
10,2030-09-16T00:00,-6.437378022007579
10,2030-09-23T00:00,-6.278889088547203
10,2030-09-30T00:00,-6.074891613362979
10,2030-10-07T00:00,-5.990143688975763
10,2030-10-14T00:00,-5.926327151273654
10,2030-10-21T00:00,-5.963256447035974
10,2030-10-28T00:00,-5.9585780056864905
10,2030-11-04T00:00,-5.936346546901973
10,2030-11-11T00:00,-5.987077041132466
10,2030-11-18T00:00,-5.94560745565127
10,2030-11-25T00:00,-5.970051369554199
10,2030-12-02T00:00,-5.971954551397516
10,2030-12-09T00:00,-5.974353140466292
10,2030-12-16T00:00,-5.976655508834369
10,2030-12-23T00:00,-5.978273643517468
10,2030-12-30T00:00,-6.03685804953227
10,2031-01-06T00:00,-6.07757994639519
10,2031-01-13T00:00,-6.1946499484008655
10,2031-01-20T00:00,-6.216626498346841
10,2031-01-27T00:00,-6.218921225764461
10,2031-02-03T00:00,-6.057945272059783
10,2031-02-10T00:00,-5.968685993371423
10,2031-02-17T00:00,-5.894178356436214
10,2031-02-24T00:00,-5.827634852143774
10,2031-03-03T00:00,-5.7696654520973425
10,2031-03-10T00:00,-5.7400565966572685
10,2031-03-17T00:00,-5.7736581166037695
10,2031-03-24T00:00,-5.7859671378014355
10,2031-03-31T00:00,-5.78766219564875
10,2031-04-07T00:00,-5.796881088221426
10,2031-04-14T00:00,-5.804632939464682
10,2031-04-21T00:00,-5.92423771001927
10,2031-04-28T00:00,-5.983938534011145
10,2031-05-05T00:00,-6.0203822100944535
10,2031-05-12T00:00,-6.039077672917983
10,2031-05-19T00:00,-6.052927093772155
10,2031-05-26T00:00,-6.087025533361043
10,2031-06-02T00:00,-6.068876525980727
10,2031-06-09T00:00,-6.2054308175710275
10,2031-06-16T00:00,-6.13200915447203
10,2031-06-23T00:00,-6.1226359266310055
10,2031-06-30T00:00,-6.167836921023991
