lag,response
55,-1.483e-10
56,-1.303e-10
57,-1.176e-10
58,-9.685e-11
59,-7.133e-11
60,-7.007e-11
61,-7.061e-11
62,-7.694e-11
63,-8.398e-11
64,-6.769e-11
65,-3.738e-11
66,-5.907e-11
67,-7.463e-11
68,-7.359e-11
69,-6.615e-11
70,-7.224e-11
71,-7.199e-11
72,-7.104e-11
73,-7.1e-11
74,-6.305e-11
75,-6.313e-11
76,-6.073e-11
0,-1.99e-07
1,-2.082e-07
2,-1.536e-07
3,-1.131e-07
4,-8.132e-08
5,-5.587e-08
6,-3.895e-08
7,-1.05e-08
8,-9.812e-09
9,-8.201e-09
10,-5.359e-09
11,-1.515e-08
12,-9.699e-09
13,-6.64e-09
14,-4.608e-09
15,-3.386e-09
16,-1.912e-09
17,-7.118e-10
18,-8.455e-10
19,-1.026e-09
20,-4.548e-10
21,-6.774e-11
22,2.112e-10
23,3.545e-10
24,-5.836e-10
25,-6.122e-10
26,-3.823e-10
27,-1.567e-10
28,-3.103e-10
29,-7.405e-10
30,-3.526e-10
31,-8.609e-11
32,8.93e-11
33,2.248e-10
34,-8.172e-10
35,-4.931e-10
36,-6.968e-10
37,-5.446e-10
38,-4.546e-10
39,-3.931e-10
40,-3.591e-10
41,-3.061e-10
42,-2.683e-10
43,-2.418e-10
44,-2.207e-10
45,-2.021e-10
46,-1.988e-10
47,-1.854e-10
48,-1.738e-10
49,-1.586e-10
50,-1.509e-10
51,-1.548e-10
52,-1.602e-10
53,-1.692e-10
54,-1.49e-10
55,-1.375e-10
56,-1.196e-10
57,-1.081e-10
58,-8.211e-11
59,-4.795e-11
60,-3.127e-11
61,-5.232e-11
62,-6.798e-11
63,-7.597e-11
64,-5.62e-11
65,-2.677e-11
66,-5.216e-11
67,-5.738e-11
68,-5.78e-11
69,-5.93e-11
70,-6.518e-11
71,-6.413e-11
72,-7.379e-11
73,-6.948e-11
74,-6.038e-11
75,-5.58e-11
76,-5.604e-11
0,-1.926e-08
1,-3.334e-08
2,-2.007e-09
3,-7.184e-10
4,3.461e-10
5,-3.401e-09
6,2.222e-08
7,2.775e-08
8,1.38e-08
9,1.304e-08
10,4.886e-09
11,9.327e-09
12,3.241e-09
13,-6.702e-09
14,3.241e-09
15,1.415e-08
16,4.052e-09
17,1.634e-08
18,3.654e-09
19,1.019e-08
20,2.347e-09
21,1.063e-08
22,1.821e-09
23,9.034e-09
24,-4.278e-09
25,-7.972e-09
26,-3.175e-09
27,9.416e-09
28,-3.158e-09
29,-7.769e-09
30,-2.201e-09
31,-8.625e-09
32,-2.183e-09
33,7.038e-09
34,-3.44e-09
35,-1.137e-08
36,-1.222e-08
37,-1.522e-08
38,-9.515e-09
39,-3.811e-09
40,1.343e-09
41,-9.577e-09
42,2.339e-09
43,-8.107e-09
44,-8.992e-09
45,3.974e-09
46,-4.724e-09
47,6.397e-10
48,-5.136e-10
49,-1.389e-09
50,-1.561e-09
51,-2.358e-09
52,-1.359e-09
53,-1.948e-09
54,-2.206e-10
55,-3.25e-10
56,4.613e-11
57,-1.121e-11
58,5.881e-10
59,2.871e-10
60,7.942e-10
61,1.547e-09
62,-3.156e-09
63,1.562e-09
64,-7.487e-09
65,-1.701e-09
66,-2.722e-09
67,7.079e-09
68,-2.613e-09
69,-1.9e-09
70,-1.514e-09
71,-1.707e-09
72,4.124e-09
73,1.557e-09
74,6.658e-10
75,5.955e-10
0,-2.226e-08
1,-3.714e-08
2,4.98e-09
3,1.195e-09
4,-1.471e-09
5,-3.926e-09
6,2.164e-08
7,1.529e-08
8,8.731e-09
9,4.775e-09
10,3.302e-09
11,2.671e-09
12,1.675e-09
13,1.619e-09
14,3.28e-11
15,1.749e-10
16,-6.205e-10
17,-1.337e-10
18,-1.293e-09
19,-2.729e-10
20,-8.029e-10
21,-1.74e-10
22,-5.691e-10
23,-1.553e-10
24,9.519e-10
25,6.464e-11
26,3.996e-10
27,1.247e-10
28,9.65e-10
29,8.146e-11
30,3.649e-10
31,-2.751e-10
32,1.284e-10
33,8.551e-11
34,-1.886e-09
35,-2.356e-09
36,-1.447e-08
37,-1.083e-08
38,-8.968e-09
39,-7.895e-09
40,-4.738e-09
41,-4.714e-09
42,-2.65e-09
43,-2.956e-09
44,-2.389e-09
45,-5.105e-10
46,-1.769e-09
47,-6.544e-10
48,-9.493e-10
49,-5.974e-10
50,-6.933e-10
51,-6.224e-10
52,-6.811e-10
53,-3.959e-10
54,-5.772e-10
55,-1.373e-10
56,-2.543e-10
57,-8.4e-11
58,1.121e-10
59,5.359e-10
60,3.142e-10
61,5.121e-10
62,-4.477e-10
63,4.032e-11
64,-1.547e-09
65,-1.313e-10
66,9.695e-10
67,-1.64e-09
68,6.528e-10
69,6.203e-10
70,5.675e-10
71,7.41e-10
72,-1.803e-09
73,-5.045e-10
74,-3.067e-10
75,-9.211e-10
0,-1.734e-08
1,-2.781e-08
2,4.528e-09
3,2.865e-09
4,1.658e-09
5,-1.398e-09
6,1.835e-08
7,1.701e-08
8,8.774e-09
9,8.03e-09
10,4.347e-09
11,5.44e-09
12,2.979e-09
13,-2.379e-09
14,2.53e-09
15,6.538e-09
16,3.017e-09
17,7.199e-09
18,2.796e-09
19,4.637e-09
20,1.93e-09
21,4.784e-09
22,1.534e-09
23,3.824e-09
24,-2.539e-09
25,-3.439e-09
26,-2.001e-09
27,4.088e-09
28,-2.148e-09
29,-3.475e-09
30,-1.668e-09
31,-3.926e-09
32,-1.729e-09
33,3.032e-09
34,-7.912e-10
35,-5.152e-09
36,-8.978e-09
37,-1.043e-08
38,-6.511e-09
39,-3.805e-09
40,-5.966e-10
41,-5.904e-09
42,2.945e-10
43,-4.787e-09
44,-5.171e-09
45,1.646e-09
46,-2.741e-09
47,9.249e-11
48,-4.742e-10
49,-7.878e-10
50,-9.608e-10
51,-1.37e-09
52,-9.044e-10
53,-1.145e-09
54,-3.261e-10
55,-2.535e-10
56,-5.417e-11
57,-9.705e-12
58,3.534e-10
59,1.874e-10
60,4.354e-10
61,8.045e-10
62,-1.484e-09
63,7.497e-10
64,-3.739e-09
65,-1.472e-09
66,-1.52e-09
67,2.978e-09
68,-1.336e-09
69,-1.011e-09
70,-6.474e-10
71,-8.14e-10
72,1.832e-09
73,7.586e-10
74,3.033e-10
75,2.992e-10
0,-1.707e-08
1,-3.387e-08
2,-1.995e-10
3,-4.528e-10
4,-7.627e-10
5,-9.074e-10
6,-2.13e-09
7,-3.762e-10
8,8.466e-10
9,1.425e-09
10,1.823e-09
11,2.0e-09
12,2.022e-09
13,1.789e-09
14,1.516e-09
15,1.199e-09
16,9.056e-10
17,6.643e-10
18,4.634e-10
19,2.389e-10
20,5.896e-11
21,-1.378e-10
22,-2.687e-10
23,-3.379e-10
24,-1.366e-10
25,-1.735e-10
26,-1.938e-10
27,-1.883e-10
28,-9.426e-11
29,-1.676e-10
30,-2.273e-10
31,-3.011e-10
32,-3.488e-10
33,-3.605e-10
34,-3.826e-10
35,-4.658e-10
36,-2.16e-09
37,-3.269e-09
38,-4.184e-09
39,-6.205e-09
40,-5.498e-09
41,-5.544e-09
42,-5.446e-09
43,-5.189e-09
44,-5.106e-09
45,-4.757e-09
46,-4.382e-09
47,-4.045e-09
48,-3.89e-09
49,-3.592e-09
50,-3.331e-09
51,-3.116e-09
52,-2.953e-09
53,-2.836e-09
54,-2.683e-09
55,-2.53e-09
56,-2.376e-09
57,-2.209e-09
58,-1.999e-09
59,-1.831e-09
60,-1.749e-09
61,-1.528e-09
62,-1.436e-09
63,-2.301e-09
64,-5.272e-09
65,-5.125e-09
66,-4.889e-09
67,-4.471e-09
68,-4.141e-09
69,-3.84e-09
70,-3.533e-09
71,-3.321e-09
72,-3.313e-09
73,-3.096e-09
74,-3.011e-09
75,-2.82e-09
0,-2.806e-08
1,-4.536e-08
2,-5.358e-10
3,-8.549e-09
4,-1.05e-08
5,-1.059e-08
6,9.601e-09
7,7.244e-09
8,3.703e-09
9,1.53e-09
10,8.743e-10
11,5.53e-10
12,4.099e-10
13,-1.172e-10
14,-2.388e-10
15,-3.28e-10
16,-3.978e-10
17,-3.598e-10
18,-3.682e-10
19,-3.172e-10
20,-3.046e-10
21,-2.952e-10
22,-2.994e-10
23,-2.638e-10
24,-2.898e-12
25,-1.3e-11
26,-2.449e-11
27,4.649e-12
28,-7.913e-11
29,-2.449e-11
30,-4.691e-11
31,-4.349e-11
32,-8.464e-11
33,-8.1e-11
34,-9.308e-10
35,-1.193e-09
36,-1.708e-08
37,-1.172e-08
38,-8.056e-09
39,-4.699e-09
40,-4.133e-09
41,-3.15e-09
42,-2.442e-09
43,-1.889e-09
44,-7.625e-10
45,-1.154e-09
46,-8.914e-10
47,-8.062e-10
48,-6.245e-10
49,-6.096e-10
50,-5.58e-10
51,-5.894e-10
52,-6.246e-10
53,-5.621e-10
54,-3.907e-10
55,-2.933e-10
56,-1.381e-10
57,2.059e-11
58,2.191e-10
59,1.048e-10
60,8.126e-11
61,1.421e-10
62,1.085e-10
63,-1.266e-10
64,-6.265e-10
65,-3.069e-10
66,-2.318e-10
67,-4.524e-10
68,-2.07e-10
69,-2.151e-10
70,1.22e-10
71,-5.245e-13
72,-3.152e-12
73,1.007e-10
74,1.02e-11
75,-1.583e-10
0,-4.67e-07
1,-4.546e-07
2,-3.837e-07
3,-2.406e-07
4,-1.518e-07
5,-9.733e-08
6,-5.065e-08
7,-3.549e-08
8,-2.401e-08
9,-1.696e-08
10,-1.168e-08
11,-8.203e-09
12,-5.888e-09
13,-4.395e-09
14,-3.43e-09
15,-2.875e-09
16,-2.454e-09
17,-2.126e-09
18,-1.844e-09
19,-1.639e-09
20,-1.471e-09
21,-1.382e-09
22,-1.265e-09
23,-1.111e-09
24,-7.352e-10
25,-6.914e-10
26,-6.453e-10
27,-5.898e-10
28,-4.411e-10
29,-4.67e-10
30,-5.332e-10
31,-5.977e-10
32,-6.088e-10
33,-5.568e-10
34,-1.16e-09
35,-8.984e-10
36,-6.242e-09
37,-6.543e-09
38,-5.533e-09
39,-6.436e-09
40,-3.936e-09
41,-2.953e-09
42,-2.289e-09
43,-1.777e-09
44,-1.618e-09
45,-1.185e-09
46,-9.662e-10
47,-7.893e-10
48,-6.762e-10
49,-5.851e-10
50,-5.496e-10
51,-5.408e-10
52,-5.676e-10
53,-5.446e-10
54,-3.801e-10
55,-3.43e-10
56,-2.686e-10
57,-1.1e-10
58,1.016e-10
59,1.11e-10
60,1.862e-11
61,-7.961e-11
62,-1.166e-10
63,8.282e-11
64,7.557e-10
65,7.43e-10
66,3.68e-10
67,2.049e-10
68,2.086e-11
69,5.607e-13
70,7.361e-12
71,-1.096e-11
72,-2.691e-11
73,8.816e-12
74,-4.344e-11
75,-4.385e-11
0,-2.263e-08
1,-3.752e-08
2,5.579e-09
3,1.597e-09
4,-1.185e-09
5,-3.553e-09
6,2.082e-08
7,1.515e-08
8,9.568e-09
9,4.574e-09
10,3.004e-09
11,2.424e-09
12,1.254e-09
13,1.969e-09
14,-4.548e-10
15,-1.816e-10
16,-1.319e-09
17,-5.158e-10
18,-2.185e-09
19,-6.11e-10
20,-1.402e-09
21,-4.763e-10
22,-1.017e-09
23,-3.387e-10
24,1.618e-09
25,2.527e-10
26,8.244e-10
27,-4.789e-11
28,1.643e-09
29,3.309e-10
30,7.929e-10
31,-9.987e-11
32,5.067e-10
33,-2.302e-11
34,-2.228e-09
35,-3.007e-09
36,-1.544e-08
37,-1.045e-08
38,-9.647e-09
39,-8.01e-09
40,-4.675e-09
41,-4.777e-09
42,-2.782e-09
43,-2.938e-09
44,-2.396e-09
45,-5.724e-10
46,-1.823e-09
47,-6.646e-10
48,-1.037e-09
49,-6.038e-10
50,-6.962e-10
51,-6.084e-10
52,-6.751e-10
53,-3.771e-10
54,-5.227e-10
55,-1.127e-10
56,-2.868e-10
57,-1.147e-10
58,5.867e-11
59,5.974e-10
60,3.528e-10
61,5.602e-10
62,-5.431e-10
63,1.012e-10
64,-1.72e-09
65,8.906e-10
66,1.262e-09
67,-2.485e-09
68,1.082e-09
69,9.097e-10
70,8.606e-10
71,1.044e-09
72,-2.578e-09
73,-7.63e-10
74,-4.263e-10
75,-1.041e-09
0,-1.873e-08
1,-3.391e-08
2,8.916e-10
3,-1.031e-09
4,1.227e-09
5,-3.038e-09
6,2.894e-08
7,2.334e-08
8,8.562e-09
9,1.009e-08
10,7.717e-09
11,7.072e-09
12,5.937e-09
13,-4.024e-09
14,6.789e-09
15,9.693e-09
16,9.333e-09
17,9.61e-09
18,8.687e-09
19,7.002e-09
20,6.699e-09
21,7.452e-09
22,5.741e-09
23,4.63e-09
24,-7.077e-09
25,-4.768e-09
26,-5.708e-09
27,5.137e-09
28,-6.664e-09
29,-5.187e-09
30,-5.454e-09
31,-5.991e-09
32,-5.81e-09
33,4.043e-09
34,1.798e-09
35,-7.82e-09
36,-8.705e-09
37,-1.764e-08
38,-8.058e-09
39,-2.198e-09
40,2.458e-09
41,-9.993e-09
42,2.886e-09
43,-8.542e-09
44,-1.04e-08
45,4.945e-09
46,-5.483e-09
47,1.174e-09
48,-6.733e-10
49,-1.277e-09
50,-1.555e-09
51,-2.253e-09
52,-1.299e-09
53,-1.733e-09
54,-4.241e-10
55,-1.571e-10
56,-1.33e-10
57,-1.854e-10
58,3.062e-10
59,4.506e-10
60,7.137e-10
61,1.546e-09
62,-3.198e-09
63,1.334e-09
64,-6.937e-09
65,-8.287e-10
66,-1.763e-09
67,5.049e-09
68,-1.734e-09
69,-1.14e-09
70,-8.185e-10
71,-8.526e-10
72,2.107e-09
73,8.676e-10
74,3.605e-10
75,1.838e-10
0,-5.011e-06
1,-7.976e-07
2,-4.158e-07
3,-2.098e-07
4,-1.174e-07
5,-6.982e-08
6,-3.83e-08
7,-2.684e-08
8,-1.645e-08
9,-1.136e-08
10,-7.712e-09
11,-5.36e-09
12,-3.826e-09
13,-2.737e-09
14,-2.186e-09
15,-1.847e-09
16,-1.576e-09
17,-1.365e-09
18,-1.19e-09
19,-1.066e-09
20,-9.592e-10
21,-9.157e-10
22,-8.323e-10
23,-7.142e-10
24,-4.608e-10
25,-4.433e-10
26,-4.203e-10
27,-3.806e-10
28,-1.885e-10
29,-3.039e-10
30,-3.645e-10
31,-4.262e-10
32,-4.269e-10
33,-3.604e-10
34,2.571e-10
35,-1.562e-10
36,-4.17e-09
37,-3.803e-09
38,-3.065e-09
39,-2.987e-09
40,-1.714e-09
41,-1.438e-09
42,-1.182e-09
43,-9.233e-10
44,-8.939e-10
45,-6.44e-10
46,-5.105e-10
47,-3.903e-10
48,-3.72e-10
49,-2.832e-10
50,-2.886e-10
51,-2.963e-10
52,-3.147e-10
53,-2.909e-10
54,-3.586e-10
55,-2.339e-10
56,-1.585e-10
57,-4.629e-11
58,9.064e-11
59,2.907e-11
60,-1.438e-11
61,-9.95e-11
62,-1.472e-10
63,1.822e-10
64,8.327e-10
65,-1.507e-10
66,3.976e-10
67,3.487e-10
68,1.525e-11
69,6.179e-11
70,-9.661e-12
71,1.073e-11
72,-8.352e-13
73,3.61e-12
74,-1.263e-11
75,1.303e-11
0,-1.991e-07
1,-2.091e-07
2,-1.447e-07
3,-1.083e-07
4,-7.517e-08
5,-5.194e-08
6,-2.017e-08
7,-1.672e-08
8,-1.252e-08
9,-9.046e-09
10,-6.244e-09
11,-4.378e-09
12,-3.121e-09
13,-2.543e-09
14,-1.935e-09
15,-1.656e-09
16,-1.415e-09
17,-1.203e-09
18,-1.027e-09
19,-9.13e-10
20,-8.199e-10
21,-7.834e-10
22,-7.105e-10
23,-5.85e-10
24,-2.932e-10
25,-3.178e-10
26,-3.021e-10
27,-2.707e-10
28,-1.328e-10
29,-2.611e-10
30,-2.913e-10
31,-3.303e-10
32,-3.374e-10
33,-2.837e-10
34,-7.444e-11
35,-8.728e-10
36,-5.917e-09
37,-5.313e-09
38,-4.197e-09
39,-4.697e-09
40,-2.964e-09
41,-2.11e-09
42,-1.626e-09
43,-1.247e-09
44,-9.965e-10
45,-7.017e-10
46,-6.742e-10
47,-5.437e-10
48,-4.552e-10
49,-3.845e-10
50,-3.964e-10
51,-4.038e-10
52,-4.312e-10
53,-3.962e-10
54,-3.552e-10
55,-1.776e-10
56,-1.392e-10
57,-1.375e-12
58,1.858e-10
59,1.625e-10
60,4.932e-11
61,-1.563e-10
62,-1.988e-10
63,1.605e-10
64,7.993e-10
65,3.988e-11
66,1.721e-10
67,2.247e-10
68,5.99e-11
69,1.795e-11
70,4.38e-11
71,3.117e-12
72,-1.52e-12
73,2.187e-11
74,8.601e-12
75,-3.996e-11
0,-1.668e-08
1,-5.807e-08
2,-4.591e-08
3,-3.993e-08
4,-3.416e-08
5,-2.141e-08
6,-1.544e-08
7,-1.744e-08
8,-5.115e-09
9,-2.783e-08
10,-1.623e-08
11,-1.659e-08
12,-1.935e-08
13,-2.161e-08
14,5.446e-09
15,2.587e-11
16,1.039e-08
17,-2.188e-10
18,8.028e-09
19,7.198e-10
20,8.984e-09
21,1.473e-09
22,7.424e-09
23,-7.844e-10
24,-5.3e-09
25,-5.234e-10
26,7.442e-09
27,1.301e-11
28,-5.511e-09
29,6.641e-11
30,-6.102e-09
31,1.839e-10
32,5.412e-09
33,-6.634e-09
34,-6.666e-09
35,-8.643e-09
36,-1.688e-08
37,-3.34e-09
38,-5.256e-09
39,-5.653e-09
40,-7.197e-09
41,9.651e-09
42,-3.293e-09
43,2.838e-09
44,1.179e-08
45,2.605e-09
46,6.584e-09
47,5.182e-09
48,1.629e-09
49,-7.462e-09
50,1.695e-08
51,1.418e-08
52,1.387e-08
53,1.444e-08
54,1.338e-10
55,1.041e-08
56,6.803e-09
57,1.075e-08
58,-2.788e-09
59,1.088e-09
60,2.008e-09
61,-4.268e-09
62,2.014e-09
63,-7.838e-09
64,-6.822e-09
65,-3.895e-09
66,6.4e-09
67,-2.25e-09
68,-1.58e-09
69,-1.192e-09
70,-1.27e-09
71,2.458e-09
72,8.352e-10
73,3.87e-10
74,3.941e-10
0,-2.136e-08
1,-5.876e-08
2,-4.39e-08
3,-3.595e-08
4,-3.097e-08
5,-2.411e-08
6,-1.861e-08
7,-1.427e-08
8,-1.112e-08
9,-2.718e-08
10,-1.963e-08
11,-1.477e-08
12,-1.08e-08
13,-2.712e-08
14,-1.082e-09
15,2.374e-09
16,1.863e-09
17,2.281e-10
18,1.542e-09
19,1.342e-09
20,2.081e-09
21,1.724e-09
22,4.825e-10
23,1.095e-09
24,5.655e-10
25,1.03e-09
26,-1.433e-10
27,1.15e-09
28,3.98e-10
29,7.308e-10
30,5.649e-10
31,8.694e-10
32,-6.902e-10
33,-1.956e-09
34,-2.799e-10
35,-1.248e-08
36,-9.321e-09
37,-6.259e-09
38,-5.803e-09
39,-5.646e-09
40,-5.687e-09
41,6.954e-09
42,3.513e-09
43,3.322e-09
44,3.178e-09
45,1.336e-09
46,1.527e-09
47,1.302e-09
48,8.589e-10
49,-8.914e-10
50,1.431e-08
51,1.187e-08
52,7.337e-09
53,5.333e-09
54,4.274e-09
55,2.963e-09
56,1.505e-09
57,4.112e-10
58,8.371e-10
59,5.864e-10
60,7.424e-10
61,-1.198e-09
62,7.889e-10
63,-3.371e-09
64,-4.722e-10
65,6.912e-11
66,-1.402e-09
67,2.96e-10
68,1.77e-10
69,1.857e-10
70,2.233e-10
71,-1.282e-09
72,-4.481e-10
73,-2.824e-10
74,-7.268e-10
0,-1.537e-08
1,-4.839e-08
2,-3.698e-08
3,-3.029e-08
4,-2.547e-08
5,-1.73e-08
6,-1.259e-08
7,-1.237e-08
8,-5.33e-09
9,-2.079e-08
10,-1.375e-08
11,-1.157e-08
12,-1.25e-08
13,-1.819e-08
14,3.339e-09
15,2.546e-09
16,5.114e-09
17,1.281e-09
18,4.245e-09
19,1.948e-09
20,5.081e-09
21,2.374e-09
22,3.265e-09
23,-9.15e-10
24,-2.126e-09
25,-4.983e-10
26,3.25e-09
27,-7.081e-10
28,-2.426e-09
29,-4.792e-10
30,-2.605e-09
31,-3.871e-10
32,2.147e-09
33,-2.518e-09
34,-2.634e-09
35,-6.972e-09
36,-1.076e-08
37,-2.898e-09
38,-3.797e-09
39,-4.674e-09
40,-5.68e-09
41,9.671e-09
42,1.09e-09
43,1.466e-09
44,5.774e-09
45,1.291e-09
46,3.003e-09
47,2.215e-09
48,9.445e-10
49,-2.75e-09
50,1.217e-08
51,1.006e-08
52,8.968e-09
53,8.684e-09
54,1.268e-09
55,6.129e-09
56,3.922e-09
57,5.574e-09
58,-1.121e-09
59,6.5e-10
60,1.147e-09
61,-1.995e-09
62,1.077e-09
63,-3.988e-09
64,-3.697e-09
65,-2.137e-09
66,2.954e-09
67,-1.127e-09
68,-8.555e-10
69,-5.611e-10
70,-6.608e-10
71,1.056e-09
72,3.799e-10
73,1.568e-10
74,1.82e-10
0,-1.71e-08
1,-6.027e-08
2,-5.912e-08
3,-5.725e-08
4,-5.488e-08
5,-5.278e-08
6,-5.027e-08
7,-4.729e-08
8,-4.421e-08
9,-4.696e-08
10,-4.463e-08
11,-4.213e-08
12,-3.987e-08
13,-4.104e-08
14,-3.419e-08
15,-3.027e-08
16,-2.814e-08
17,-2.633e-08
18,-2.381e-08
19,-2.161e-08
20,-1.951e-08
21,-1.776e-08
22,-1.773e-08
23,-1.7e-08
24,-1.594e-08
25,-1.493e-08
26,-1.438e-08
27,-1.411e-08
28,-1.333e-08
29,-1.255e-08
30,-1.183e-08
31,-1.117e-08
32,-1.147e-08
33,-1.102e-08
34,-1.06e-08
35,-1.168e-08
36,-1.21e-08
37,-1.227e-08
38,-1.275e-08
39,-1.429e-08
40,-1.516e-08
41,-2.274e-09
42,-3.011e-09
43,-2.912e-09
44,-2.797e-09
45,-2.603e-09
46,-2.598e-09
47,-2.964e-09
48,-3.048e-09
49,-3.104e-09
50,-2.678e-09
51,-1.666e-09
52,-1.277e-09
53,-7.795e-10
54,-5.018e-10
55,-4.209e-10
56,-5.39e-10
57,-8.801e-10
58,-1.196e-09
59,-1.534e-09
60,-1.529e-09
61,-1.614e-09
62,-2.405e-09
63,-4.47e-09
64,-4.536e-09
65,-4.476e-09
66,-4.344e-09
67,-4.212e-09
68,-4.077e-09
69,-3.931e-09
70,-3.84e-09
71,-3.825e-09
72,-3.702e-09
73,-3.635e-09
74,-3.522e-09
0,-2.87e-08
1,-5.751e-08
2,-4.796e-08
3,-4.061e-08
4,-3.424e-08
5,-2.704e-08
6,-2.05e-08
7,-1.549e-08
8,-1.138e-08
9,-2.003e-08
10,-1.7e-08
11,-1.297e-08
12,-9.867e-09
13,-2.134e-08
14,-3.311e-09
15,2.111e-09
16,1.378e-09
17,1.168e-09
18,1.062e-09
19,1.322e-09
20,1.431e-09
21,1.534e-09
22,1.003e-10
23,-1.28e-10
24,-2.384e-11
25,6.446e-11
26,-5.95e-11
27,1.19e-11
28,-2.588e-10
29,-2.113e-10
30,-1.666e-10
31,-8.117e-11
32,-5.278e-10
33,-6.029e-10
34,-9.197e-11
35,-1.524e-08
36,-9.714e-09
37,-6.011e-09
38,-4.089e-09
39,-3.128e-09
40,-3.734e-09
41,2.468e-09
42,3.494e-09
43,2.2e-09
44,1.54e-09
45,8.642e-10
46,7.824e-10
47,6.331e-10
48,3.731e-10
49,-2.674e-10
50,1.118e-08
51,1.036e-08
52,6.517e-09
53,4.665e-09
54,3.348e-09
55,2.191e-09
56,1.168e-09
57,2.455e-10
58,2.802e-10
59,-2.185e-11
60,1.457e-10
61,1.0e-10
62,-1.71e-10
63,-4.867e-10
64,-2.61e-10
65,-3.057e-10
66,-2.697e-10
67,-2.02e-10
68,-1.706e-10
69,-1.125e-10
70,-1.348e-10
71,-1.254e-10
72,-5.272e-11
73,-5.652e-11
74,-1.636e-10
0,-4.692e-07
1,-4.825e-07
2,-3.406e-07
3,-2.251e-07
4,-1.482e-07
5,-1.027e-07
6,-7.128e-08
7,-4.827e-08
8,-3.342e-08
9,-3.576e-08
10,-2.604e-08
11,-1.894e-08
12,-1.409e-08
13,-1.945e-08
14,-3.727e-09
15,5.815e-10
16,4.301e-10
17,-1.314e-11
18,4.898e-10
19,8.327e-10
20,1.185e-09
21,1.293e-09
22,-3.245e-10
23,-6.152e-10
24,-4.492e-10
25,-2.6e-10
26,-4.609e-10
27,-1.085e-09
28,-7.542e-10
29,-3.416e-10
30,-6.621e-11
31,1.191e-10
32,-1.071e-09
33,-1.179e-09
34,-7.556e-10
35,-5.893e-09
36,-5.658e-09
37,-4.437e-09
38,-4.185e-09
39,-4.535e-09
40,-4.359e-09
41,5.754e-09
42,4.454e-09
43,3.356e-09
44,2.374e-09
45,1.668e-09
46,1.167e-09
47,8.24e-10
48,4.884e-10
49,6.208e-11
50,4.764e-09
51,4.933e-09
52,3.456e-09
53,2.651e-09
54,2.004e-09
55,1.402e-09
56,6.483e-10
57,-1.636e-10
58,-4.091e-10
59,-3.237e-10
60,-2.986e-10
61,-2.601e-10
62,-1.211e-10
63,3.51e-10
64,2.878e-10
65,9.374e-11
66,-1.869e-11
67,-9.47e-11
68,-1.331e-10
69,-1.396e-10
70,-1.602e-10
71,-1.552e-10
72,-1.222e-10
73,-1.301e-10
74,-1.115e-10
0,-2.162e-08
1,-5.856e-08
2,-4.391e-08
3,-3.572e-08
4,-3.132e-08
5,-2.42e-08
6,-1.845e-08
7,-1.463e-08
8,-1.097e-08
9,-2.79e-08
10,-2.023e-08
11,-1.543e-08
12,-1.065e-08
13,-2.705e-08
14,-1.716e-09
15,1.65e-09
16,1.287e-09
17,-5.966e-10
18,1.002e-09
19,7.265e-10
20,1.519e-09
21,1.2e-09
22,1.187e-10
23,1.906e-09
24,9.619e-10
25,1.58e-09
26,-5.58e-10
27,2.006e-09
28,8.168e-10
29,1.26e-09
30,9.816e-10
31,1.373e-09
32,-1.005e-09
33,-2.427e-09
34,-4.285e-10
35,-1.305e-08
36,-9.164e-09
37,-6.585e-09
38,-5.97e-09
39,-5.951e-09
40,-5.583e-09
41,7.008e-09
42,3.29e-09
43,3.545e-09
44,3.613e-09
45,1.395e-09
46,1.731e-09
47,1.445e-09
48,9.923e-10
49,-1.088e-09
50,1.391e-08
51,1.16e-08
52,6.379e-09
53,5.218e-09
54,4.636e-09
55,2.754e-09
56,1.299e-09
57,-3.774e-11
58,1.264e-09
59,6.733e-10
60,8.234e-10
61,-1.391e-09
62,9.692e-10
63,-3.889e-09
64,4.068e-10
65,2.399e-10
66,-2.045e-09
67,6.1e-10
68,3.966e-10
69,3.842e-10
70,4.316e-10
71,-1.82e-09
72,-6.345e-10
73,-3.886e-10
74,-8.141e-10
0,-1.728e-08
1,-6.068e-08
2,-4.705e-08
3,-3.943e-08
4,-3.461e-08
5,-2.182e-08
6,-1.583e-08
7,-1.749e-08
8,-4.964e-09
9,-2.361e-08
10,-1.808e-08
11,-1.323e-08
12,-1.711e-08
13,-2.29e-08
14,2.711e-09
15,6.181e-09
16,5.069e-09
17,5.888e-09
18,5.446e-09
19,5.606e-09
20,6.266e-09
21,5.606e-09
22,3.294e-09
23,-3.638e-09
24,-2.435e-09
25,-2.854e-09
26,3.333e-09
27,-3.755e-09
28,-3.163e-09
29,-3.13e-09
30,-3.581e-09
31,-3.243e-09
32,2.317e-09
33,-1.424e-09
34,-1.912e-09
35,-4.887e-09
36,-1.989e-08
37,-1.462e-09
38,-3.596e-09
39,-4.433e-09
40,-7.802e-09
41,1.284e-08
42,1.329e-10
43,-4.496e-09
44,6.534e-09
45,-1.577e-09
46,2.375e-09
47,6.819e-10
48,2.567e-10
49,-1.608e-09
50,1.629e-08
51,1.361e-08
52,1.244e-08
53,1.451e-08
54,1.233e-10
55,1.071e-08
56,6.851e-09
57,1.089e-08
58,-1.85e-09
59,1.065e-09
60,2.24e-09
61,-4.743e-09
