control_point_id,effect_date,actual_start_head
9,2031-03-24T00:00,841.389702572333
9,2031-03-31T00:00,841.3903344444252
9,2031-04-07T00:00,841.3984989878037
9,2031-04-14T00:00,841.4063791996134
9,2031-04-21T00:00,841.4341331647854
9,2031-04-28T00:00,841.4657232934924
9,2031-05-05T00:00,841.4827421071776
9,2031-05-12T00:00,841.4902880158334
9,2031-05-19T00:00,841.4994761480219
9,2031-05-26T00:00,841.4805073168206
9,2031-06-02T00:00,841.5069788729149
9,2031-06-09T00:00,841.554363859846
9,2031-06-16T00:00,841.5416671995589
9,2031-06-23T00:00,841.5387790703976
9,2031-06-30T00:00,841.5486422343363
10,2030-01-28T00:00,828.8485230886546
10,2030-02-04T00:00,821.0473099859471
10,2030-02-11T00:00,829.8352753308735
10,2030-02-18T00:00,846.8427072814289
10,2030-02-25T00:00,838.5948053024033
10,2030-03-04T00:00,838.9940437737022
10,2030-03-11T00:00,838.9666422651906
10,2030-03-18T00:00,838.9738020257945
10,2030-03-25T00:00,839.0094012094871
10,2030-04-01T00:00,838.9322641968851
10,2030-04-08T00:00,838.9917065299363
10,2030-04-15T00:00,839.0307994252613
10,2030-04-22T00:00,839.1283290090801
10,2030-04-29T00:00,839.1222174949471
10,2030-05-06T00:00,839.2692647030187
10,2030-05-13T00:00,839.3554620378843
10,2030-05-20T00:00,839.3603571987983
10,2030-05-27T00:00,839.3801020310609
10,2030-06-03T00:00,839.4093617890893
10,2030-06-10T00:00,839.435772795034
10,2030-06-17T00:00,839.4612974416165
10,2030-06-24T00:00,839.4849754223632
10,2030-07-01T00:00,839.489373309613
10,2030-07-08T00:00,839.5088648386701
10,2030-07-15T00:00,839.527155795488
10,2030-07-22T00:00,839.5455107824052
10,2030-07-29T00:00,839.5573905044648
10,2030-08-05T00:00,839.609465849768
10,2030-08-12T00:00,839.6401646231196
10,2030-08-19T00:00,839.6660822500484
10,2030-08-26T00:00,839.6891798401082
10,2030-09-02T00:00,839.7103072706866
10,2030-09-09T00:00,839.7112423511655
10,2030-09-16T00:00,839.4373780220076
10,2030-09-23T00:00,839.2788890885472
10,2030-09-30T00:00,839.074891613363
10,2030-10-07T00:00,838.9901436889758
10,2030-10-14T00:00,838.9263271512737
10,2030-10-21T00:00,838.963256447036
10,2030-10-28T00:00,838.9585780056865
10,2030-11-04T00:00,838.936346546902
10,2030-11-11T00:00,838.9870770411325
10,2030-11-18T00:00,838.9456074556513
10,2030-11-25T00:00,838.9700513695542
10,2030-12-02T00:00,838.9719545513975
10,2030-12-09T00:00,838.9743531404663
10,2030-12-16T00:00,838.9766555088344
10,2030-12-23T00:00,838.9782736435175
10,2030-12-30T00:00,839.0368580495323
10,2031-01-06T00:00,839.0775799463952
10,2031-01-13T00:00,839.1946499484009
10,2031-01-20T00:00,839.2166264983468
10,2031-01-27T00:00,839.2189212257645
10,2031-02-03T00:00,839.0579452720598
10,2031-02-10T00:00,838.9686859933714
10,2031-02-17T00:00,838.8941783564362
10,2031-02-24T00:00,838.8276348521438
10,2031-03-03T00:00,838.7696654520973
10,2031-03-10T00:00,838.7400565966573
10,2031-03-17T00:00,838.7736581166038
10,2031-03-24T00:00,838.7859671378014
10,2031-03-31T00:00,838.7876621956487
10,2031-04-07T00:00,838.7968810882214
10,2031-04-14T00:00,838.8046329394647
10,2031-04-21T00:00,838.9242377100193
10,2031-04-28T00:00,838.9839385340111
10,2031-05-05T00:00,839.0203822100945
10,2031-05-12T00:00,839.039077672918
10,2031-05-19T00:00,839.0529270937722
10,2031-05-26T00:00,839.087025533361
10,2031-06-02T00:00,839.0688765259807
10,2031-06-09T00:00,839.205430817571
10,2031-06-16T00:00,839.132009154472
10,2031-06-23T00:00,839.122635926631
10,2031-06-30T00:00,839.167836921024
