well_id,control_point_id,pumping_period,effect_period,response
1,1,4,5,-5.807e-08
1,1,7,9,5.4e-08
1,1,8,9,6.747e-08
1,1,8,10,8.578e-08
1,1,8,11,5.552e-08
1,1,9,9,5.676e-08
1,1,9,10,9.577e-08
1,1,9,11,5.571e-08
1,1,9,12,5.205e-08
1,1,10,10,5.294e-08
1,1,10,11,7.377e-08
1,1,10,12,6.587e-08
1,1,11,12,5.624e-08
1,1,18,19,5.713e-08
1,1,18,20,7.9e-08
1,1,18,21,5.481e-08
1,1,19,20,8.465e-08
1,1,19,21,8.259e-08
1,1,20,20,5.726e-08
1,1,20,21,8.725e-08
2,1,4,5,-5.795e-08
2,1,7,9,5.385e-08
2,1,8,9,6.714e-08
2,1,8,10,8.571e-08
2,1,8,11,5.546e-08
2,1,9,9,5.656e-08
2,1,9,10,9.549e-08
2,1,9,11,5.559e-08
2,1,9,12,5.195e-08
2,1,10,10,5.277e-08
2,1,10,11,7.346e-08
2,1,10,12,6.553e-08
2,1,11,12,5.595e-08
2,1,18,19,5.687e-08
2,1,18,20,7.873e-08
2,1,18,21,5.442e-08
2,1,19,20,8.444e-08
2,1,19,21,8.232e-08
2,1,20,20,5.712e-08
2,1,20,21,8.701e-08
3,1,4,5,-6.263e-08
3,1,4,6,-7.046e-08
3,1,4,8,-5.138e-08
3,1,8,9,6.279e-08
3,1,8,10,8.043e-08
3,1,9,9,5.513e-08
3,1,9,10,9.109e-08
3,1,10,10,5.138e-08
3,1,10,11,6.908e-08
3,1,11,12,5.155e-08
3,1,18,19,5.261e-08
3,1,19,20,7.676e-08
3,1,19,21,7.502e-08
3,1,20,20,5.588e-08
3,1,20,21,8.265e-08
4,1,4,5,-6.244e-08
4,1,4,6,-7.04e-08
4,1,4,8,-5.105e-08
4,1,8,9,6.292e-08
4,1,9,9,5.517e-08
4,1,9,10,9.121e-08
4,1,10,10,5.142e-08
4,1,10,11,6.921e-08
4,1,11,12,5.167e-08
4,1,18,19,5.277e-08
4,1,19,20,7.693e-08
4,1,19,21,7.508e-08
4,1,20,20,5.594e-08
4,1,20,21,8.279e-08
5,1,1,1,-5.797e-07
5,1,1,2,-5.612e-07
5,1,1,3,-4.049e-07
5,1,1,4,-2.919e-07
5,1,1,5,-2.427e-07
5,1,1,6,-1.773e-07
5,1,1,7,-1.183e-07
5,1,1,8,-1.73e-07
5,1,1,10,5.042e-08
5,1,1,12,5.493e-08
5,1,1,13,-1.071e-07
5,1,1,15,-5.669e-08
5,1,1,16,-7.976e-08
5,1,1,17,-1.001e-07
5,1,1,18,5.536e-08
5,1,1,20,7.678e-08
5,1,2,2,-6.7e-07
5,1,2,3,-6.41e-07
5,1,2,4,-4.642e-07
5,1,2,5,-3.378e-07
5,1,2,6,-2.488e-07
5,1,2,7,-1.889e-07
5,1,2,8,-1.448e-07
5,1,2,9,-5.798e-08
5,1,2,11,-7.833e-08
5,1,2,16,-6.508e-08
5,1,3,3,-6.777e-07
5,1,3,4,-6.16e-07
5,1,3,5,-3.486e-07
5,1,3,6,-2.52e-07
5,1,3,7,-2.063e-07
5,1,3,8,-1.119e-07
5,1,3,9,8.281e-08
5,1,3,10,8.07e-08
5,1,3,18,5.507e-08
5,1,4,4,-6.528e-07
5,1,4,5,-7.74e-07
5,1,4,6,-5.543e-07
5,1,4,7,-4.73e-07
5,1,4,8,-3.22e-07
5,1,4,11,-8.357e-08
5,1,4,16,-7.081e-08
5,1,5,5,-8.229e-07
5,1,5,6,-7.028e-07
5,1,5,7,-4.104e-07
5,1,5,8,-3.277e-07
5,1,5,9,-1.657e-07
5,1,5,10,-9.105e-08
5,1,5,11,-7.01e-08
5,1,5,12,-6.012e-08
5,1,5,13,-5.252e-08
5,1,6,6,-6.117e-07
5,1,6,7,-4.23e-07
5,1,6,8,-3.107e-07
5,1,6,9,-1.158e-07
5,1,6,10,-7.674e-08
5,1,6,11,-6.952e-08
5,1,7,7,-4.962e-07
5,1,7,8,-3.421e-07
5,1,7,12,5.008e-08
5,1,7,20,5.433e-08
5,1,8,8,-5.475e-07
5,1,8,9,-1.466e-07
5,1,8,10,-1.988e-07
5,1,8,11,-1.775e-07
5,1,8,12,-8.083e-08
5,1,8,13,-8.413e-08
5,1,8,16,-8.886e-08
5,1,8,18,5.276e-08
5,1,8,19,9.455e-08
5,1,8,20,1.309e-07
5,1,8,21,1.061e-07
5,1,9,9,-2.791e-07
5,1,10,10,-3.091e-07
5,1,10,11,-1.215e-07
5,1,10,12,-7.118e-08
5,1,10,13,-1.942e-07
5,1,10,14,-1.339e-07
5,1,10,15,-1.051e-07
5,1,10,16,-6.5e-08
5,1,10,17,-6.105e-08
5,1,11,11,-4.162e-07
5,1,11,12,-2.327e-07
5,1,11,13,-2.524e-07
5,1,11,14,-1.417e-07
5,1,11,15,-1.272e-07
5,1,11,16,-1.549e-07
5,1,11,17,-5.992e-08
5,1,11,20,6.205e-08
5,1,12,12,-3.875e-07
5,1,12,13,-2.814e-07
5,1,12,14,-2.645e-07
5,1,12,15,-1.913e-07
5,1,12,16,-1.428e-07
5,1,12,17,-8.822e-08
5,1,12,19,6.421e-08
5,1,12,20,-8.119e-08
5,1,12,21,-6.232e-08
5,1,13,13,-4.989e-07
5,1,13,14,-3.399e-07
5,1,13,15,-3.107e-07
5,1,13,16,-2.823e-07
5,1,13,17,-1.508e-07
5,1,13,19,-7.115e-08
5,1,14,14,-4.777e-07
5,1,14,15,-3.466e-07
5,1,14,16,-2.295e-07
5,1,14,17,-1.439e-07
5,1,14,18,-9.574e-08
5,1,14,19,-6.852e-08
5,1,15,15,-4.89e-07
5,1,15,16,-4.167e-07
5,1,15,17,-3.285e-07
5,1,15,18,-8.234e-08
5,1,15,19,-8.041e-08
5,1,16,16,-6.004e-07
5,1,16,17,-4.245e-07
5,1,16,18,-2.671e-07
5,1,16,19,-1.826e-07
5,1,16,20,-1.354e-07
5,1,16,21,-9.446e-08
5,1,17,17,-5.565e-07
5,1,17,18,-2.862e-07
5,1,17,19,-1.774e-07
5,1,17,21,-8.358e-08
5,1,18,18,-4.408e-07
5,1,18,19,-2.45e-07
5,1,18,20,-1.277e-07
5,1,18,21,-9.539e-08
5,1,19,19,-4.374e-07
5,1,19,20,-7.088e-08
5,1,20,20,-2.727e-07
6,1,1,1,-7.061e-07
6,1,1,2,-6.226e-07
6,1,1,3,-4.354e-07
6,1,1,4,-3.075e-07
6,1,1,5,-2.544e-07
6,1,1,6,-1.772e-07
6,1,1,7,-1.244e-07
6,1,1,8,-9.423e-08
6,1,1,9,5.53e-08
6,1,1,10,1.036e-07
6,1,1,12,7.186e-08
6,1,1,14,5.061e-08
6,1,1,18,8.127e-08
6,1,1,19,1.061e-07
6,1,1,20,1.047e-07
6,1,1,21,6.409e-08
6,1,2,2,-8.029e-07
6,1,2,3,-7.043e-07
6,1,2,4,-4.965e-07
6,1,2,5,-3.638e-07
6,1,2,6,-2.584e-07
6,1,2,7,-1.952e-07
6,1,2,8,-1.521e-07
6,1,2,10,7.738e-08
6,1,2,17,-6.923e-08
6,1,3,3,-8.11e-07
6,1,3,4,-6.793e-07
6,1,3,5,-3.85e-07
6,1,3,6,-2.757e-07
6,1,3,7,-2.214e-07
6,1,3,8,-1.236e-07
6,1,3,9,8.193e-08
6,1,3,10,8.84e-08
6,1,3,17,-8.527e-08
6,1,4,4,-7.852e-07
6,1,4,5,-8.362e-07
6,1,4,6,-5.937e-07
6,1,4,7,-4.905e-07
6,1,4,8,-3.341e-07
6,1,4,9,-5.914e-08
6,1,4,11,-9.249e-08
6,1,4,16,-7.201e-08
6,1,5,5,-9.564e-07
6,1,5,6,-7.604e-07
6,1,5,7,-4.4e-07
6,1,5,8,-3.455e-07
6,1,5,9,-2.815e-07
6,1,5,10,-1.58e-07
6,1,5,11,-1.593e-07
6,1,5,12,-8.718e-08
6,1,5,13,-9.871e-08
6,1,5,15,-5.769e-08
6,1,5,16,-9.321e-08
6,1,5,19,9.404e-08
6,1,6,6,-7.466e-07
6,1,6,7,-4.83e-07
6,1,6,8,-3.371e-07
6,1,6,9,-1.393e-07
6,1,6,10,-9.542e-08
6,1,6,11,-7.883e-08
6,1,7,7,-6.67e-07
6,1,7,8,-4.527e-07
6,1,7,9,-1.083e-07
6,1,7,19,1.282e-07
6,1,7,20,1.274e-07
6,1,7,21,9.938e-08
6,1,8,8,-6.811e-07
6,1,8,9,-2.123e-07
6,1,8,10,-2.29e-07
6,1,8,11,-1.987e-07
6,1,8,12,-9.048e-08
6,1,8,13,-8.909e-08
6,1,8,16,-9.054e-08
6,1,8,18,5.226e-08
6,1,8,19,9.767e-08
6,1,8,20,1.296e-07
6,1,8,21,1.011e-07
6,1,9,9,-4.127e-07
6,1,10,10,-4.428e-07
6,1,10,11,-1.793e-07
6,1,10,12,-1.027e-07
6,1,10,13,-2.086e-07
6,1,10,14,-1.445e-07
6,1,10,15,-1.119e-07
6,1,10,16,-6.976e-08
6,1,10,17,-6.416e-08
6,1,11,11,-5.524e-07
6,1,11,12,-2.969e-07
6,1,11,13,-2.847e-07
6,1,11,14,-1.589e-07
6,1,11,15,-1.396e-07
6,1,11,16,-1.644e-07
6,1,11,17,-6.649e-08
6,1,11,20,6.094e-08
6,1,12,12,-5.191e-07
6,1,12,13,-3.456e-07
6,1,12,14,-2.985e-07
6,1,12,15,-2.146e-07
6,1,12,16,-1.386e-07
6,1,12,17,-1.115e-07
6,1,12,18,-7.45e-08
6,1,12,19,-6.798e-08
6,1,13,13,-6.298e-07
6,1,13,14,-4.012e-07
6,1,13,15,-3.441e-07
6,1,13,16,-3.01e-07
6,1,13,17,-1.624e-07
6,1,13,19,-7.659e-08
6,1,14,14,-6.076e-07
6,1,14,15,-4.074e-07
6,1,14,16,-2.613e-07
6,1,14,17,-1.579e-07
6,1,14,18,-1.019e-07
6,1,14,19,-7.104e-08
6,1,15,15,-6.194e-07
6,1,15,16,-5.015e-07
6,1,15,17,-3.247e-07
6,1,15,18,-2.168e-07
6,1,15,19,-1.661e-07
6,1,15,20,-1.055e-07
6,1,15,21,-8.565e-08
6,1,16,16,-7.337e-07
6,1,16,17,-4.861e-07
6,1,16,18,-2.965e-07
6,1,16,19,-1.982e-07
6,1,16,20,-1.459e-07
6,1,16,21,-1.005e-07
6,1,17,17,-6.909e-07
6,1,17,18,-3.472e-07
6,1,17,19,-2.085e-07
6,1,17,20,-6.451e-08
6,1,17,21,-9.614e-08
6,1,18,18,-5.729e-07
6,1,18,19,-3.056e-07
6,1,18,20,-1.587e-07
6,1,18,21,-1.131e-07
6,1,19,19,-5.694e-07
6,1,19,20,-1.304e-07
6,1,20,20,-4.058e-07
6,1,20,21,-8.328e-08
7,1,1,1,-9.22e-07
7,1,1,2,-7.239e-07
7,1,1,3,-4.792e-07
7,1,1,4,-3.344e-07
7,1,1,5,-2.707e-07
7,1,1,6,-1.87e-07
7,1,1,7,-1.351e-07
7,1,1,8,-9.685e-08
7,1,1,9,5.574e-08
7,1,1,10,9.19e-08
7,1,1,11,7.008e-08
7,1,1,12,6.183e-08
7,1,2,2,-1.008e-06
7,1,2,3,-8.112e-07
7,1,2,4,-5.312e-07
7,1,2,5,-3.919e-07
7,1,2,6,-2.71e-07
7,1,2,7,-2.248e-07
7,1,2,8,-1.77e-07
7,1,2,9,-9.186e-08
7,1,2,10,-5.037e-08
7,1,2,11,-7.297e-08
7,1,2,13,-1.479e-07
7,1,2,14,-8.14e-08
7,1,2,15,-8.168e-08
7,1,2,16,-1.085e-07
7,1,2,17,-1.028e-07
7,1,2,18,-7.034e-08
7,1,3,3,-1.021e-06
7,1,3,4,-7.882e-07
7,1,3,5,-4.536e-07
7,1,3,6,-2.955e-07
7,1,3,7,-2.378e-07
7,1,3,8,-1.29e-07
7,1,3,9,6.705e-08
7,1,3,10,6.843e-08
7,1,3,18,5.31e-08
7,1,4,4,-9.935e-07
7,1,4,5,-9.432e-07
7,1,4,6,-6.362e-07
7,1,4,7,-4.941e-07
7,1,4,8,-3.313e-07
7,1,4,9,-7.669e-08
7,1,4,11,-8.317e-08
7,1,4,16,-6.127e-08
7,1,4,18,1.062e-07
7,1,4,20,8.333e-08
7,1,5,5,-1.17e-06
7,1,5,6,-8.464e-07
7,1,5,7,-4.71e-07
7,1,5,8,-3.224e-07
7,1,5,9,-1.992e-07
7,1,5,10,-1.381e-07
7,1,5,11,-1.681e-07
7,1,5,12,-6.814e-08
7,1,5,13,-5.94e-08
7,1,5,16,-8.748e-08
7,1,6,6,-9.629e-07
7,1,6,7,-5.803e-07
7,1,6,8,-4.199e-07
7,1,6,9,-7.317e-08
7,1,6,10,5.445e-08
7,1,6,16,-5.434e-08
7,1,6,18,6.674e-08
7,1,6,19,1.057e-07
7,1,6,21,-6.55e-08
7,1,7,7,-8.536e-07
7,1,7,8,-5.171e-07
7,1,7,9,-1.171e-07
7,1,7,11,-5.308e-08
7,1,8,8,-9.013e-07
7,1,8,9,-3.148e-07
7,1,8,10,-2.728e-07
7,1,8,11,-2.332e-07
7,1,8,12,-1.069e-07
7,1,8,13,-2.006e-07
7,1,8,14,-1.434e-07
7,1,8,15,-1.11e-07
7,1,8,16,-9.849e-08
7,1,8,17,-1.621e-07
7,1,9,9,-6.5e-07
7,1,9,10,-1.399e-07
7,1,9,11,-7.77e-08
7,1,9,18,5.879e-08
7,1,9,19,1.188e-07
7,1,10,10,-6.693e-07
7,1,10,11,-2.985e-07
7,1,10,12,-1.54e-07
7,1,10,13,-2.509e-07
7,1,10,14,-1.717e-07
7,1,10,15,-1.316e-07
7,1,10,16,-8.45e-08
7,1,10,17,-7.451e-08
7,1,11,11,-7.809e-07
7,1,11,12,-3.975e-07
7,1,11,13,-3.56e-07
7,1,11,14,-2.174e-07
7,1,11,15,-1.786e-07
7,1,11,16,-1.303e-07
7,1,11,17,-1.412e-07
7,1,12,12,-7.376e-07
7,1,12,13,-4.432e-07
7,1,12,14,-3.403e-07
7,1,12,15,-2.551e-07
7,1,12,16,-2.037e-07
7,1,12,17,-1.982e-07
7,1,13,13,-8.437e-07
7,1,13,14,-5.062e-07
7,1,13,15,-3.986e-07
7,1,13,16,-3.275e-07
7,1,13,17,-1.784e-07
7,1,13,18,-6.087e-08
7,1,13,19,-8.29e-08
7,1,14,14,-8.192e-07
7,1,14,15,-5.199e-07
7,1,14,16,-3.075e-07
7,1,14,17,-1.974e-07
7,1,14,18,-1.285e-07
7,1,14,19,-1.004e-07
7,1,14,20,-5.824e-08
7,1,15,15,-8.322e-07
7,1,15,16,-6.129e-07
7,1,15,17,-3.62e-07
7,1,15,18,-9.462e-08
7,1,15,19,-7.762e-08
7,1,15,21,-5.57e-08
7,1,16,16,-9.502e-07
7,1,16,17,-6.034e-07
7,1,16,18,-3.526e-07
7,1,16,19,-2.522e-07
7,1,16,20,-1.583e-07
7,1,16,21,-1.237e-07
7,1,17,17,-9.143e-07
7,1,17,18,-4.566e-07
7,1,17,19,-2.649e-07
7,1,17,20,-9.687e-08
7,1,17,21,-1.217e-07
7,1,18,18,-7.919e-07
7,1,18,19,-4.179e-07
7,1,18,20,-2.243e-07
7,1,18,21,-1.543e-07
7,1,19,19,-7.9e-07
7,1,19,20,-2.476e-07
7,1,19,21,-1.413e-07
7,1,20,20,-6.33e-07
7,1,20,21,-2.048e-07
8,1,1,1,-9.464e-07
8,1,1,2,-6.599e-07
8,1,1,3,-4.559e-07
8,1,1,4,-2.695e-07
8,1,1,5,-2.143e-07
8,1,1,6,-1.847e-07
8,1,1,7,-1.665e-07
8,1,1,8,-1.051e-07
8,1,1,9,1.125e-07
8,1,1,10,1.108e-07
8,1,1,12,7.048e-08
8,1,1,18,5.095e-08
8,1,1,20,5.558e-08
8,1,2,2,-1.037e-06
8,1,2,3,-7.856e-07
8,1,2,4,-4.865e-07
8,1,2,5,-3.509e-07
8,1,2,6,-2.753e-07
8,1,2,7,-2.267e-07
8,1,2,8,-2.187e-07
8,1,2,9,-1.858e-07
8,1,2,10,-1.0e-07
8,1,2,11,-1.019e-07
8,1,2,12,-6.795e-08
8,1,2,13,-1.653e-07
8,1,2,14,-9.491e-08
8,1,2,15,-1.008e-07
8,1,2,16,-1.034e-07
8,1,2,17,-1.101e-07
8,1,2,20,5.534e-08
8,1,3,3,-1.048e-06
8,1,3,4,-7.354e-07
8,1,3,5,-5.171e-07
8,1,3,6,-3.614e-07
8,1,3,7,-2.746e-07
8,1,3,8,-2.998e-07
8,1,3,9,-2.162e-07
8,1,3,10,-1.263e-07
8,1,3,11,-1.135e-07
8,1,3,12,-6.644e-08
8,1,3,13,-1.56e-07
8,1,3,14,-8.472e-08
8,1,3,15,-9.161e-08
8,1,3,16,-1.148e-07
8,1,3,17,-1.238e-07
8,1,3,20,8.157e-08
8,1,4,4,-1.021e-06
8,1,4,5,-9.562e-07
8,1,4,6,-6.485e-07
8,1,4,7,-5.027e-07
8,1,4,8,-3.375e-07
8,1,4,9,-8.363e-08
8,1,4,11,-8.864e-08
8,1,4,16,-6.311e-08
8,1,4,18,1.054e-07
8,1,4,20,8.265e-08
8,1,5,5,-1.199e-06
8,1,5,6,-8.695e-07
8,1,5,7,-4.835e-07
8,1,5,8,-4.266e-07
8,1,5,9,-4.119e-07
8,1,5,10,-2.204e-07
8,1,5,11,-1.688e-07
8,1,5,12,-1.306e-07
8,1,5,13,-1.348e-07
8,1,5,14,-7.268e-08
8,1,5,15,-8.695e-08
8,1,5,16,-7.46e-08
8,1,5,17,-6.108e-08
8,1,5,19,-5.328e-08
8,1,6,6,-9.916e-07
8,1,6,7,-5.94e-07
8,1,6,8,-4.23e-07
8,1,6,9,-7.045e-08
8,1,6,10,6.421e-08
8,1,6,16,-6.591e-08
8,1,6,18,7.656e-08
8,1,6,20,9.226e-08
8,1,7,7,-9.503e-07
8,1,7,8,-5.807e-07
8,1,7,9,-2.25e-07
8,1,7,10,-1.451e-07
8,1,7,11,-1.07e-07
8,1,7,12,-6.405e-08
8,1,7,13,-5.047e-08
8,1,7,18,1.421e-07
8,1,7,19,8.104e-08
8,1,7,20,1.354e-07
8,1,8,8,-9.314e-07
8,1,8,9,-3.897e-07
8,1,8,10,-3.793e-07
8,1,8,11,-2.697e-07
8,1,8,12,-1.694e-07
8,1,8,13,-1.193e-07
8,1,8,14,-8.065e-08
8,1,8,15,-5.586e-08
8,1,8,16,-6.843e-08
8,1,8,17,-1.453e-07
8,1,9,9,-6.832e-07
8,1,9,10,-1.703e-07
8,1,9,11,-7.235e-08
8,1,9,13,-9.968e-08
8,1,9,14,-7.223e-08
8,1,9,16,-7.037e-08
8,1,10,10,-6.992e-07
8,1,10,11,-3.129e-07
8,1,10,12,-1.663e-07
8,1,10,13,-2.606e-07
8,1,10,14,-1.784e-07
8,1,10,15,-1.369e-07
8,1,10,16,-8.851e-08
8,1,10,17,-7.752e-08
8,1,11,11,-8.114e-07
8,1,11,12,-4.079e-07
8,1,11,13,-3.74e-07
8,1,11,14,-2.322e-07
8,1,11,15,-1.89e-07
8,1,11,16,-1.312e-07
8,1,11,17,-1.434e-07
8,1,12,12,-7.674e-07
8,1,12,13,-4.571e-07
8,1,12,14,-3.555e-07
8,1,12,15,-2.691e-07
8,1,12,16,-2.011e-07
8,1,12,17,-1.925e-07
8,1,13,13,-8.722e-07
8,1,13,14,-5.191e-07
8,1,13,15,-4.123e-07
8,1,13,16,-3.36e-07
8,1,13,17,-1.86e-07
8,1,13,18,-6.656e-08
8,1,13,19,-8.747e-08
8,1,14,14,-8.478e-07
8,1,14,15,-5.337e-07
8,1,14,16,-3.212e-07
8,1,14,17,-2.065e-07
8,1,14,18,-1.33e-07
8,1,14,19,-1.041e-07
8,1,14,20,-5.751e-08
8,1,15,15,-8.601e-07
8,1,15,16,-6.275e-07
8,1,15,17,-3.71e-07
8,1,15,18,-1.06e-07
8,1,15,19,-8.886e-08
8,1,15,21,-6.209e-08
8,1,16,16,-1.033e-06
8,1,16,17,-6.913e-07
8,1,16,18,-4.308e-07
8,1,16,19,-2.879e-07
8,1,16,20,-1.988e-07
8,1,16,21,-1.436e-07
8,1,17,17,-1.024e-06
8,1,17,18,-5.544e-07
8,1,17,19,-3.697e-07
8,1,17,20,-1.899e-07
8,1,17,21,-1.831e-07
8,1,18,18,-8.211e-07
8,1,18,19,-4.752e-07
8,1,18,20,-2.172e-07
8,1,18,21,-1.972e-07
8,1,19,19,-8.192e-07
8,1,19,20,-2.61e-07
8,1,19,21,-1.55e-07
8,1,20,20,-6.631e-07
8,1,20,21,-2.191e-07
9,1,1,1,-9.31e-07
9,1,1,2,-6.536e-07
9,1,1,3,-4.529e-07
9,1,1,4,-2.67e-07
9,1,1,5,-2.132e-07
9,1,1,6,-1.829e-07
9,1,1,7,-1.644e-07
9,1,1,8,-1.035e-07
9,1,1,9,1.126e-07
9,1,1,10,1.116e-07
9,1,1,12,7.413e-08
9,1,1,18,5.194e-08
9,1,1,20,5.648e-08
9,1,2,2,-1.021e-06
9,1,2,3,-7.791e-07
9,1,2,4,-4.819e-07
9,1,2,5,-3.509e-07
9,1,2,6,-2.761e-07
9,1,2,7,-2.3e-07
9,1,2,8,-1.535e-07
9,1,2,9,8.086e-08
9,1,2,10,1.034e-07
9,1,2,18,1.368e-07
9,1,2,19,7.43e-08
9,1,2,20,1.096e-07
9,1,3,3,-1.034e-06
9,1,3,4,-7.281e-07
9,1,3,5,-5.151e-07
9,1,3,6,-3.63e-07
9,1,3,7,-2.912e-07
9,1,3,8,-1.902e-07
9,1,3,9,-1.564e-07
9,1,3,10,-5.723e-08
9,1,3,13,-8.684e-08
9,1,3,14,-5.72e-08
9,1,3,16,-9.217e-08
9,1,3,20,5.568e-08
9,1,4,4,-1.006e-06
9,1,4,5,-9.492e-07
9,1,4,6,-6.451e-07
9,1,4,7,-5.01e-07
9,1,4,8,-3.363e-07
9,1,4,9,-8.08e-08
9,1,4,11,-8.56e-08
9,1,4,16,-6.205e-08
9,1,4,18,1.058e-07
9,1,4,20,8.296e-08
9,1,5,5,-1.184e-06
9,1,5,6,-8.568e-07
9,1,5,7,-4.799e-07
9,1,5,8,-3.296e-07
9,1,5,9,-2.041e-07
9,1,5,10,-1.425e-07
9,1,5,11,-1.711e-07
9,1,5,12,-7.175e-08
9,1,5,13,-6.152e-08
9,1,5,16,-8.742e-08
9,1,6,6,-9.756e-07
9,1,6,7,-5.856e-07
9,1,6,8,-4.307e-07
9,1,6,9,-8.218e-08
9,1,6,18,5.58e-08
9,1,6,19,1.177e-07
9,1,6,20,1.126e-07
9,1,6,21,7.015e-08
9,1,7,7,-9.314e-07
9,1,7,8,-5.74e-07
9,1,7,9,-2.185e-07
9,1,7,10,-1.4e-07
9,1,7,11,-1.057e-07
9,1,7,12,-5.882e-08
9,1,7,18,1.418e-07
9,1,7,19,7.994e-08
9,1,7,20,1.322e-07
9,1,8,8,-9.153e-07
9,1,8,9,-3.83e-07
9,1,8,10,-3.733e-07
9,1,8,11,-2.69e-07
9,1,8,12,-1.677e-07
9,1,8,13,-1.185e-07
9,1,8,14,-7.985e-08
9,1,8,15,-5.561e-08
9,1,8,16,-6.964e-08
9,1,8,17,-1.476e-07
9,1,9,9,-6.64e-07
9,1,9,10,-1.49e-07
9,1,9,11,-8.08e-08
9,1,9,19,1.318e-07
9,1,9,20,1.322e-07
9,1,9,21,1.021e-07
9,1,10,10,-6.829e-07
9,1,10,11,-3.042e-07
9,1,10,12,-1.619e-07
9,1,10,13,-2.57e-07
9,1,10,14,-1.771e-07
9,1,10,15,-1.355e-07
9,1,10,16,-8.785e-08
9,1,10,17,-7.658e-08
9,1,11,11,-7.948e-07
9,1,11,12,-4.034e-07
9,1,11,13,-3.652e-07
9,1,11,14,-2.252e-07
9,1,11,15,-1.846e-07
9,1,11,16,-1.333e-07
9,1,11,17,-1.434e-07
9,1,12,12,-7.511e-07
9,1,12,13,-4.499e-07
9,1,12,14,-3.478e-07
9,1,12,15,-2.612e-07
9,1,12,16,-2.121e-07
9,1,12,17,-2.054e-07
9,1,13,13,-8.567e-07
9,1,13,14,-5.121e-07
9,1,13,15,-4.07e-07
9,1,13,16,-3.34e-07
9,1,13,17,-1.835e-07
9,1,13,18,-6.481e-08
9,1,13,19,-8.567e-08
9,1,14,14,-8.32e-07
9,1,14,15,-5.26e-07
9,1,14,16,-3.16e-07
9,1,14,17,-2.037e-07
9,1,14,18,-1.331e-07
9,1,14,19,-1.038e-07
9,1,14,20,-6.08e-08
9,1,15,15,-8.451e-07
9,1,15,16,-6.187e-07
9,1,15,17,-3.695e-07
9,1,15,18,-1.009e-07
9,1,15,19,-8.251e-08
9,1,15,21,-5.882e-08
9,1,16,16,-1.015e-06
9,1,16,17,-6.853e-07
9,1,16,18,-4.276e-07
9,1,16,19,-2.882e-07
9,1,16,20,-1.999e-07
9,1,16,21,-1.46e-07
9,1,17,17,-9.281e-07
9,1,17,18,-5.577e-07
9,1,17,19,-3.476e-07
9,1,17,20,-2.448e-07
9,1,17,21,-1.755e-07
9,1,18,18,-8.051e-07
9,1,18,19,-4.246e-07
9,1,18,20,-2.331e-07
9,1,18,21,-1.612e-07
9,1,19,19,-8.034e-07
9,1,19,20,-2.536e-07
9,1,19,21,-1.498e-07
9,1,20,20,-6.468e-07
9,1,20,21,-2.107e-07
10,1,1,1,-9.669e-07
10,1,1,2,-6.682e-07
10,1,1,3,-4.578e-07
10,1,1,4,-2.708e-07
10,1,1,5,-2.138e-07
10,1,1,6,-1.851e-07
10,1,1,7,-1.662e-07
10,1,1,8,-1.06e-07
10,1,1,9,1.131e-07
10,1,1,10,1.131e-07
10,1,1,12,6.881e-08
10,1,1,18,5.309e-08
10,1,1,20,5.745e-08
10,1,1,21,5.032e-08
10,1,2,2,-1.056e-06
10,1,2,3,-7.929e-07
10,1,2,4,-4.895e-07
10,1,2,5,-3.493e-07
10,1,2,6,-2.733e-07
10,1,2,7,-2.19e-07
10,1,2,8,-2.343e-07
10,1,2,10,5.926e-08
10,1,2,13,-8.988e-08
10,1,2,14,-6.827e-08
10,1,2,16,-7.454e-08
10,1,3,3,-1.066e-06
10,1,3,4,-7.457e-07
10,1,3,5,-5.174e-07
10,1,3,6,-3.567e-07
10,1,3,7,-2.706e-07
10,1,3,8,-1.606e-07
10,1,3,18,1.191e-07
10,1,3,19,5.672e-08
10,1,3,20,9.161e-08
10,1,4,4,-1.04e-06
10,1,4,5,-9.646e-07
10,1,4,6,-6.498e-07
10,1,4,7,-5.024e-07
10,1,4,8,-3.373e-07
10,1,4,9,-8.486e-08
10,1,4,10,-5.217e-08
10,1,4,11,-9.066e-08
10,1,4,16,-6.268e-08
10,1,4,18,1.068e-07
10,1,4,20,8.48e-08
10,1,5,5,-1.217e-06
10,1,5,6,-8.89e-07
10,1,5,7,-4.857e-07
10,1,5,8,-4.024e-07
10,1,5,9,-6.342e-08
10,1,6,6,-1.01e-06
10,1,6,7,-6.077e-07
10,1,6,8,-4.348e-07
10,1,6,9,-2.24e-07
10,1,6,10,-8.771e-08
10,1,6,11,-6.168e-08
10,1,6,12,-5.24e-08
10,1,6,13,-7.142e-08
10,1,7,7,-9.726e-07
10,1,7,8,-5.88e-07
10,1,7,9,-2.301e-07
10,1,7,10,-1.483e-07
10,1,7,11,-1.061e-07
10,1,7,12,-6.865e-08
10,1,7,13,-5.419e-08
10,1,8,8,-9.501e-07
10,1,8,9,-3.969e-07
10,1,8,10,-3.848e-07
10,1,8,11,-2.678e-07
10,1,8,12,-1.695e-07
10,1,8,13,-2.524e-07
10,1,8,14,-1.555e-07
10,1,8,15,-1.428e-07
10,1,8,16,-1.346e-07
10,1,8,17,-1.555e-07
10,1,8,20,5.983e-08
10,1,9,9,-7.048e-07
10,1,9,10,-1.814e-07
10,1,9,11,-8.331e-08
10,1,9,16,-7.418e-08
